publication_id,date,analyst,analyst_seniority,sector,report_type,channel,region,client_tier,word_count,has_chart,num_charts,has_video,report_page_count,has_price_target,topic_sensitivity,subject_line_length,send_hour,is_monday,is_friday,is_market_open,is_quarter_end,days_to_earnings,subscriber_count,num_explicit_recipients,prev_avg_reads,prev_report_reads,analyst_30d_avg_reads,analyst_publish_frequency,days_since_last_pub,reads
PUB_0819,2023-11-27,Analyst_3,Junior,Fixed Income,Weekly Outlook,Email,APAC,Tier 3,2155,0,4,0,1,0,0,31,17,1,0,0,0,47,4573,1115,629,201,615,Bi-weekly,26,1068
PUB_0820,2023-09-09,Analyst_24,Mid,Fixed Income,Weekly Outlook,Portal,Americas,Tier 2,1480,1,6,0,33,0,0,92,16,0,0,1,0,83,634,0,496,824,494,Daily,27,542
PUB_0821,2023-03-30,Analyst_17,Senior,Credit,Earnings Preview,Portal,Americas,Tier 2,967,1,9,0,7,0,0,42,8,0,0,0,1,30,1816,0,422,121,435,Bi-weekly,6,941
PUB_0822,2023-10-13,Analyst_7,Junior,Fixed Income,Flash Note,Portal,APAC,Tier 1,932,1,9,0,11,0,0,91,10,0,1,1,0,29,3464,0,411,274,394,Monthly,14,791
PUB_0823,2024-04-06,Analyst_13,Mid,Credit,Morning Brief,Email,APAC,Tier 3,2924,0,0,0,27,1,0,33,10,0,0,1,0,79,1132,602,142,522,109,Bi-weekly,25,474
PUB_0824,2023-09-07,Analyst_14,Mid,Commodities,Weekly Outlook,Web,APAC,Tier 3,1942,1,9,1,14,0,0,44,19,0,0,0,0,65,3442,0,370,692,383,Daily,11,575
PUB_0825,2024-04-20,Analyst_15,Senior,Macro,Earnings Preview,Email,Americas,Tier 3,436,1,8,0,22,0,1,96,10,0,0,1,0,80,1510,173,373,409,396,Weekly,8,1148
PUB_0826,2024-08-06,Analyst_11,Managing Director,Credit,Deep Dive,Email,APAC,Tier 2,2246,1,0,1,16,0,0,50,13,0,0,1,0,9,4600,106,433,589,426,Bi-weekly,8,2272
PUB_0827,2024-09-16,Analyst_6,Mid,Commodities,Flash Note,Web,Americas,Tier 1,1997,1,0,1,12,0,1,73,14,1,0,1,0,70,1272,0,624,860,590,Monthly,1,834
PUB_0828,2024-11-15,Analyst_12,Mid,Credit,Deep Dive,Email,APAC,Tier 3,727,1,9,0,10,0,1,24,18,0,1,0,0,58,988,1529,785,658,793,Weekly,21,1223
PUB_0829,2024-01-24,Analyst_10,Senior,Commodities,Flash Note,Portal,Americas,Tier 3,1775,1,7,0,24,0,0,32,14,0,0,1,0,50,3438,0,786,95,748,Bi-weekly,7,1398
PUB_0830,2023-12-11,Analyst_24,Mid,Fixed Income,Morning Brief,Email,EMEA,Tier 2,2959,0,5,0,18,0,1,47,18,1,0,0,0,8,4617,657,395,50,396,Monthly,6,1194
PUB_0831,2023-01-30,Analyst_11,Mid,Fixed Income,Earnings Preview,Web,Americas,Tier 3,1118,1,5,1,22,0,1,62,11,1,0,1,0,53,1741,0,152,727,161,Daily,21,531
PUB_0832,2024-05-21,Analyst_25,Mid,Commodities,Morning Brief,Portal,EMEA,Tier 3,2488,0,8,0,9,0,0,66,11,0,0,1,0,61,571,0,264,294,255,Bi-weekly,8,406
PUB_0833,2023-11-29,Analyst_19,Junior,Equity,Deep Dive,Email,Americas,Tier 3,1406,1,3,0,17,1,0,90,14,0,0,1,0,80,3040,1019,241,268,281,Weekly,19,400
PUB_0834,2023-07-06,Analyst_20,Junior,Commodities,Earnings Preview,Web,EMEA,Tier 3,2524,1,7,1,38,1,0,57,9,0,0,1,0,8,646,0,721,663,734,Weekly,22,568
PUB_0835,2024-05-14,Analyst_3,Mid,Credit,Morning Brief,Portal,APAC,Tier 3,497,1,3,0,13,0,1,86,11,0,0,1,0,8,4826,0,768,340,783,Weekly,21,1128
PUB_0836,2023-08-06,Analyst_29,Mid,Commodities,Morning Brief,Web,Americas,Tier 3,2971,1,1,0,37,0,1,81,9,0,0,1,0,23,3697,0,243,507,226,Bi-weekly,24,557
PUB_0837,2023-12-30,Analyst_2,Managing Director,Macro,Morning Brief,Web,EMEA,Tier 1,2295,1,7,0,6,0,0,58,16,0,0,1,1,38,2925,0,429,253,473,Bi-weekly,20,1262
PUB_0838,2023-09-22,Analyst_5,Mid,Equity,Deep Dive,Email,EMEA,Tier 2,2748,1,6,0,21,1,1,56,6,0,1,0,0,74,3823,101,452,251,488,Weekly,8,1091
PUB_0839,2023-12-15,Analyst_6,Senior,Commodities,Morning Brief,Email,EMEA,Tier 3,770,1,3,0,36,0,0,27,12,0,1,1,0,7,463,1623,713,615,733,Monthly,26,1560
PUB_0840,2023-10-14,Analyst_25,Senior,Equity,Weekly Outlook,Portal,Americas,Tier 2,2565,1,8,0,7,1,0,71,19,0,0,0,0,24,2266,0,798,531,811,Bi-weekly,14,1539
PUB_0841,2024-09-02,Analyst_20,Junior,Equity,Flash Note,Web,APAC,Tier 2,2248,1,8,0,36,0,1,52,15,1,0,1,0,65,3409,0,649,841,631,Bi-weekly,18,624
PUB_0842,2024-12-19,Analyst_2,Senior,Commodities,Weekly Outlook,Email,APAC,Tier 2,1228,1,7,1,25,0,0,61,16,0,0,1,0,9,645,1928,60,560,21,Weekly,25,598
PUB_0843,2023-10-10,Analyst_22,Junior,Commodities,Deep Dive,Portal,Americas,Tier 2,2310,1,0,0,11,1,1,95,17,0,0,0,0,23,3340,0,236,327,261,Daily,29,460
PUB_0844,2024-07-23,Analyst_3,Managing Director,Fixed Income,Deep Dive,Web,Americas,Tier 3,2979,1,6,1,14,0,1,46,11,0,0,1,0,79,4829,0,775,65,743,Weekly,16,1709
PUB_0845,2023-01-11,Analyst_9,Junior,Commodities,Morning Brief,Web,Americas,Tier 3,1205,1,4,1,29,0,1,27,14,0,0,1,0,82,2036,0,64,574,22,Monthly,9,403
PUB_0846,2024-06-13,Analyst_15,Mid,Commodities,Earnings Preview,Email,Americas,Tier 2,2522,1,6,0,10,0,0,42,12,0,0,1,0,58,1062,1911,346,405,369,Daily,15,587
PUB_0847,2023-07-15,Analyst_22,Junior,Fixed Income,Weekly Outlook,Email,Americas,Tier 1,322,0,8,0,5,1,1,83,18,0,0,0,0,30,3105,1954,460,405,426,Monthly,26,973
PUB_0848,2023-03-29,Analyst_14,Managing Director,Fixed Income,Deep Dive,Email,EMEA,Tier 1,534,0,1,0,8,1,1,39,12,0,0,1,1,10,3906,1282,634,879,633,Bi-weekly,10,2867
PUB_0849,2023-09-05,Analyst_16,Senior,Macro,Flash Note,Portal,EMEA,Tier 3,1424,1,3,0,5,0,0,35,7,0,0,0,0,5,982,0,101,648,89,Bi-weekly,29,477
PUB_0850,2024-02-21,Analyst_20,Senior,Commodities,Deep Dive,Email,APAC,Tier 3,1228,0,3,0,24,0,0,36,17,0,0,0,0,69,3940,585,689,127,679,Bi-weekly,22,1738
PUB_0851,2024-05-15,Analyst_15,Junior,Credit,Weekly Outlook,Email,Americas,Tier 2,822,1,1,0,26,0,0,99,16,0,0,1,0,31,970,1415,77,116,36,Weekly,16,92
PUB_0852,2024-07-22,Analyst_14,Senior,Equity,Flash Note,Portal,EMEA,Tier 3,2108,1,2,0,6,0,1,38,14,1,0,1,0,38,4711,0,626,772,587,Bi-weekly,4,1666
PUB_0853,2023-09-04,Analyst_9,Mid,Fixed Income,Flash Note,Portal,EMEA,Tier 3,730,1,7,1,16,0,1,27,15,1,0,1,0,47,3085,0,66,263,94,Weekly,20,535
PUB_0854,2024-12-08,Analyst_7,Managing Director,Commodities,Morning Brief,Web,EMEA,Tier 3,1092,1,8,0,36,0,0,57,14,0,0,1,0,12,965,0,400,746,444,Bi-weekly,13,824
PUB_0855,2024-05-02,Analyst_25,Mid,Credit,Earnings Preview,Email,APAC,Tier 3,1929,1,5,0,12,0,1,57,11,0,0,1,0,58,4409,787,477,498,441,Bi-weekly,22,1233
PUB_0856,2024-10-23,Analyst_17,Junior,Equity,Flash Note,Email,Americas,Tier 2,2036,1,9,0,11,1,0,72,18,0,0,0,0,66,3303,779,699,482,676,Bi-weekly,5,953
PUB_0857,2024-12-29,Analyst_4,Junior,Commodities,Morning Brief,Portal,APAC,Tier 3,832,1,1,1,3,1,1,50,8,0,0,0,1,55,2997,0,278,594,231,Bi-weekly,22,665
PUB_0858,2024-05-17,Analyst_12,Mid,Credit,Earnings Preview,Email,EMEA,Tier 2,2046,1,1,0,37,0,0,63,6,0,1,0,0,40,2344,1099,259,164,244,Daily,7,454
PUB_0859,2024-04-03,Analyst_14,Senior,Equity,Morning Brief,Portal,EMEA,Tier 3,1975,1,6,1,6,0,0,79,9,0,0,1,0,55,118,0,480,836,494,Daily,23,686
PUB_0860,2023-01-18,Analyst_4,Junior,Credit,Deep Dive,Portal,APAC,Tier 3,1616,0,7,0,19,0,0,95,19,0,0,0,0,34,741,0,343,469,390,Bi-weekly,9,317
PUB_0861,2023-04-06,Analyst_10,Senior,Fixed Income,Deep Dive,Email,EMEA,Tier 3,1212,1,7,0,18,0,0,36,19,0,0,0,0,37,3183,1075,792,548,788,Weekly,8,1708
PUB_0862,2023-10-29,Analyst_22,Mid,Commodities,Earnings Preview,Web,APAC,Tier 3,1424,1,5,0,16,0,1,98,8,0,0,0,0,80,429,0,631,759,661,Weekly,29,620
PUB_0863,2023-08-15,Analyst_22,Senior,Credit,Morning Brief,Portal,EMEA,Tier 1,1825,1,9,0,23,0,0,92,19,0,0,0,0,66,965,0,153,429,141,Weekly,16,356
PUB_0864,2024-02-19,Analyst_19,Mid,Credit,Weekly Outlook,Email,Americas,Tier 2,1627,1,7,0,37,0,0,58,17,1,0,0,0,33,873,199,253,192,240,Daily,6,250
PUB_0865,2024-12-09,Analyst_16,Mid,Commodities,Morning Brief,Web,EMEA,Tier 3,2887,1,0,0,9,0,0,61,6,1,0,0,0,75,4587,0,102,789,95,Daily,28,406
PUB_0866,2023-09-07,Analyst_17,Senior,Equity,Weekly Outlook,Web,Americas,Tier 3,1323,1,8,0,3,0,0,67,8,0,0,0,0,87,4832,0,424,681,424,Bi-weekly,16,1121
PUB_0867,2023-11-10,Analyst_22,Junior,Commodities,Flash Note,Web,APAC,Tier 1,1876,1,0,1,8,0,1,31,19,0,1,0,0,69,2454,0,103,73,149,Bi-weekly,6,223
PUB_0868,2024-11-10,Analyst_10,Junior,Credit,Flash Note,Web,APAC,Tier 1,1678,0,2,0,38,0,1,37,19,0,0,0,0,10,3438,0,325,588,359,Weekly,14,197
PUB_0869,2024-08-18,Analyst_2,Managing Director,Macro,Flash Note,Email,Americas,Tier 1,1819,0,8,1,4,0,0,98,9,0,0,1,0,26,3618,1944,384,124,359,Monthly,21,2226
PUB_0870,2024-01-13,Analyst_8,Managing Director,Equity,Morning Brief,Email,Americas,Tier 3,1981,1,4,0,12,1,0,25,18,0,0,0,0,47,3042,517,80,802,65,Daily,1,1003
PUB_0871,2024-04-29,Analyst_13,Mid,Credit,Earnings Preview,Email,Americas,Tier 3,2297,1,8,0,31,0,0,62,18,1,0,0,0,23,2667,119,184,584,202,Weekly,25,596
PUB_0872,2024-07-20,Analyst_20,Mid,Macro,Weekly Outlook,Email,APAC,Tier 2,526,1,8,0,25,0,1,54,19,0,0,0,0,17,1774,250,107,722,153,Bi-weekly,9,506
PUB_0873,2024-06-27,Analyst_2,Senior,Equity,Morning Brief,Web,Americas,Tier 2,1559,1,5,0,16,1,1,73,13,0,0,1,1,26,2783,0,154,90,104,Bi-weekly,25,714
PUB_0874,2023-12-19,Analyst_1,Mid,Fixed Income,Flash Note,Web,Americas,Tier 3,1172,1,0,0,14,0,1,81,14,0,0,1,0,53,3480,0,315,799,317,Weekly,27,517
PUB_0875,2024-03-11,Analyst_7,Junior,Commodities,Deep Dive,Portal,EMEA,Tier 3,1191,1,9,0,13,0,1,88,8,1,0,0,0,54,839,0,571,800,526,Monthly,24,662
PUB_0876,2024-07-17,Analyst_10,Junior,Equity,Flash Note,Web,EMEA,Tier 2,1778,0,6,0,7,1,1,35,11,0,0,1,0,20,1645,0,545,617,531,Monthly,13,793
PUB_0877,2023-12-05,Analyst_7,Senior,Equity,Earnings Preview,Web,Americas,Tier 3,1336,1,5,0,12,1,1,27,15,0,0,1,0,58,4664,0,302,462,253,Daily,26,758
PUB_0878,2023-12-27,Analyst_25,Senior,Credit,Flash Note,Portal,APAC,Tier 2,2557,0,8,0,37,0,0,50,16,0,0,1,1,33,2359,0,344,464,362,Daily,29,732
PUB_0879,2024-12-20,Analyst_5,Junior,Macro,Earnings Preview,Email,APAC,Tier 2,696,0,6,1,4,0,0,29,10,0,1,1,0,57,1235,973,717,498,756,Bi-weekly,19,985
PUB_0880,2024-04-09,Analyst_25,Mid,Equity,Deep Dive,Email,EMEA,Tier 3,1423,1,3,0,2,1,0,75,11,0,0,1,0,47,973,1206,207,659,197,Weekly,17,610
PUB_0881,2023-10-05,Analyst_9,Mid,Commodities,Weekly Outlook,Email,EMEA,Tier 3,2378,0,6,0,35,0,0,95,9,0,0,1,0,53,4655,932,598,707,598,Daily,11,1115
PUB_0882,2023-11-10,Analyst_10,Senior,Equity,Flash Note,Email,Americas,Tier 3,948,0,1,0,3,1,1,89,15,0,1,1,0,17,2400,635,680,823,676,Bi-weekly,28,1840
PUB_0883,2023-09-15,Analyst_11,Junior,Equity,Earnings Preview,Email,Americas,Tier 3,628,0,5,0,4,1,0,39,11,0,1,1,0,2,851,1347,116,485,78,Weekly,28,407
PUB_0884,2023-08-25,Analyst_4,Junior,Credit,Weekly Outlook,Portal,APAC,Tier 3,1782,1,5,0,38,0,0,24,12,0,1,1,0,23,953,0,348,601,373,Weekly,8,260
PUB_0885,2023-05-04,Analyst_1,Senior,Equity,Deep Dive,Portal,EMEA,Tier 1,1251,1,1,0,12,0,0,42,14,0,0,1,0,0,3832,0,512,754,530,Daily,23,1140
PUB_0886,2023-07-17,Analyst_16,Junior,Macro,Earnings Preview,Email,EMEA,Tier 2,2305,1,3,0,19,0,0,28,15,1,0,1,0,5,2383,558,774,288,789,Bi-weekly,29,809
PUB_0887,2023-11-20,Analyst_24,Senior,Credit,Deep Dive,Web,Americas,Tier 1,2316,1,7,0,10,0,0,77,12,1,0,1,0,18,1429,0,150,91,158,Weekly,5,496
PUB_0888,2023-05-03,Analyst_14,Mid,Fixed Income,Deep Dive,Web,Americas,Tier 2,2968,1,7,0,1,0,1,78,11,0,0,1,0,85,577,0,105,783,122,Weekly,10,413
PUB_0889,2024-07-02,Analyst_6,Junior,Fixed Income,Morning Brief,Web,Americas,Tier 3,2178,1,7,0,17,0,1,99,6,0,0,0,0,42,2826,0,381,757,389,Weekly,7,498
PUB_0890,2024-12-07,Analyst_5,Mid,Credit,Weekly Outlook,Portal,Americas,Tier 3,1496,0,7,0,16,0,1,73,7,0,0,0,0,7,3191,0,442,849,482,Weekly,10,943
PUB_0891,2023-07-09,Analyst_13,Senior,Macro,Morning Brief,Web,EMEA,Tier 1,2072,1,0,1,9,0,0,65,6,0,0,0,0,68,4330,0,792,59,751,Monthly,4,1397
PUB_0892,2023-07-16,Analyst_18,Managing Director,Credit,Deep Dive,Portal,Americas,Tier 2,461,1,1,0,9,0,0,41,14,0,0,1,0,51,4605,0,430,796,392,Monthly,9,1845
PUB_0893,2023-08-10,Analyst_23,Senior,Credit,Earnings Preview,Email,EMEA,Tier 3,2051,1,3,0,9,1,0,83,15,0,0,1,0,72,1369,1479,141,886,92,Weekly,27,734
PUB_0894,2024-05-10,Analyst_8,Mid,Credit,Flash Note,Web,Americas,Tier 2,1075,1,8,1,12,0,1,27,15,0,1,1,0,46,4281,0,496,314,535,Bi-weekly,26,881
PUB_0895,2023-10-11,Analyst_17,Senior,Credit,Morning Brief,Web,EMEA,Tier 3,2127,1,2,1,15,0,0,39,14,0,0,1,0,84,2703,0,158,630,122,Bi-weekly,14,551
PUB_0896,2024-08-26,Analyst_18,Mid,Equity,Flash Note,Email,APAC,Tier 3,2621,1,5,0,2,1,0,70,12,1,0,1,0,27,1569,1346,366,494,361,Bi-weekly,2,819
PUB_0897,2024-06-21,Analyst_27,Mid,Commodities,Morning Brief,Email,EMEA,Tier 3,1351,1,6,0,11,0,1,97,18,0,1,0,0,45,477,612,217,188,223,Weekly,25,336
PUB_0898,2024-09-03,Analyst_22,Managing Director,Fixed Income,Weekly Outlook,Web,Americas,Tier 1,2673,1,7,1,11,0,0,58,7,0,0,0,0,3,1780,0,484,780,443,Daily,9,993
PUB_0899,2023-10-17,Analyst_26,Junior,Macro,Flash Note,Web,EMEA,Tier 2,1239,1,6,0,8,0,0,56,11,0,0,1,0,87,341,0,491,245,462,Bi-weekly,21,203
PUB_0900,2023-04-13,Analyst_12,Junior,Equity,Morning Brief,Web,EMEA,Tier 3,839,1,2,1,32,1,0,69,16,0,0,1,0,7,1019,0,267,123,305,Daily,27,249
PUB_0901,2023-07-18,Analyst_3,Mid,Fixed Income,Deep Dive,Web,EMEA,Tier 3,2835,1,5,0,6,0,0,53,9,0,0,1,0,60,169,0,271,664,299,Daily,1,417
PUB_0902,2023-10-31,Analyst_13,Junior,Commodities,Earnings Preview,Web,APAC,Tier 1,1121,1,4,0,20,0,0,94,6,0,0,0,0,16,4024,0,722,274,748,Bi-weekly,23,664
PUB_0903,2023-08-21,Analyst_28,Junior,Credit,Deep Dive,Portal,APAC,Tier 3,1761,0,9,0,39,0,0,52,6,1,0,0,0,33,2186,0,577,684,534,Monthly,10,620
PUB_0904,2024-01-05,Analyst_24,Senior,Commodities,Weekly Outlook,Web,APAC,Tier 1,1388,1,3,0,35,0,1,50,17,0,1,0,0,19,2107,0,327,151,297,Weekly,10,487
PUB_0905,2023-07-03,Analyst_2,Mid,Fixed Income,Weekly Outlook,Web,Americas,Tier 3,655,0,0,1,8,0,1,73,10,1,0,1,0,79,900,0,618,313,652,Bi-weekly,20,666
PUB_0906,2023-11-06,Analyst_14,Managing Director,Fixed Income,Morning Brief,Portal,APAC,Tier 2,534,1,6,1,34,0,0,63,17,1,0,0,0,73,2879,0,623,210,594,Weekly,25,1495
PUB_0907,2023-01-15,Analyst_1,Senior,Equity,Deep Dive,Email,APAC,Tier 3,2574,1,7,0,19,1,1,53,7,0,0,0,0,33,855,770,515,282,561,Monthly,22,1279
PUB_0908,2024-12-26,Analyst_15,Mid,Equity,Flash Note,Email,Americas,Tier 2,1848,1,1,0,7,1,0,90,9,0,0,1,1,42,2095,643,651,540,645,Weekly,29,1065
PUB_0909,2024-06-30,Analyst_30,Mid,Macro,Morning Brief,Email,EMEA,Tier 2,2396,0,6,1,31,0,0,81,6,0,0,0,1,9,1421,1474,633,836,673,Weekly,3,1246
PUB_0910,2023-05-10,Analyst_3,Mid,Credit,Morning Brief,Portal,Americas,Tier 1,417,1,5,0,18,0,0,42,9,0,0,1,0,29,2430,0,79,819,68,Weekly,6,410
PUB_0911,2023-10-08,Analyst_28,Senior,Commodities,Deep Dive,Portal,EMEA,Tier 2,2401,0,4,0,14,0,1,65,16,0,0,1,0,24,209,0,408,360,379,Weekly,29,652
PUB_0912,2023-02-16,Analyst_11,Mid,Credit,Earnings Preview,Email,Americas,Tier 3,1973,1,3,0,39,0,0,75,11,0,0,1,0,56,1116,1976,337,700,316,Daily,26,517
PUB_0913,2023-02-25,Analyst_19,Senior,Commodities,Weekly Outlook,Email,Americas,Tier 3,2912,1,1,0,36,0,1,26,15,0,0,1,0,62,3965,906,135,276,146,Daily,6,838
PUB_0914,2024-07-20,Analyst_14,Mid,Credit,Flash Note,Email,EMEA,Tier 2,1367,1,9,0,17,0,1,80,9,0,0,1,0,70,124,1942,283,322,305,Bi-weekly,21,684
PUB_0915,2023-10-27,Analyst_19,Senior,Fixed Income,Weekly Outlook,Web,EMEA,Tier 2,2400,1,5,0,37,0,0,22,6,0,1,0,0,46,2938,0,796,366,790,Weekly,2,963
PUB_0916,2024-12-15,Analyst_13,Mid,Fixed Income,Morning Brief,Portal,Americas,Tier 3,857,1,4,0,9,0,1,57,12,0,0,1,0,83,837,0,362,135,346,Bi-weekly,26,468
PUB_0917,2023-05-10,Analyst_23,Mid,Credit,Earnings Preview,Web,APAC,Tier 3,2115,0,1,1,20,0,1,53,19,0,0,0,0,80,279,0,414,340,445,Daily,26,278
PUB_0918,2024-10-15,Analyst_21,Managing Director,Macro,Morning Brief,Portal,Americas,Tier 3,2305,1,9,0,28,0,0,63,7,0,0,0,0,2,331,0,318,518,309,Bi-weekly,18,713
PUB_0919,2024-05-17,Analyst_14,Senior,Fixed Income,Earnings Preview,Portal,Americas,Tier 2,697,1,6,0,20,0,0,49,14,0,1,1,0,45,2017,0,747,778,701,Weekly,23,1193
PUB_0920,2023-04-16,Analyst_10,Junior,Macro,Deep Dive,Web,Americas,Tier 2,974,1,5,0,36,0,1,36,18,0,0,0,0,35,442,0,180,627,156,Daily,2,12
PUB_0921,2023-01-13,Analyst_4,Managing Director,Fixed Income,Weekly Outlook,Email,APAC,Tier 3,686,1,8,0,27,0,1,78,8,0,1,0,0,25,4672,1530,400,818,419,Weekly,12,2170
PUB_0922,2024-08-10,Analyst_13,Mid,Equity,Morning Brief,Portal,APAC,Tier 1,2458,0,9,0,8,1,0,29,13,0,0,1,0,9,2723,0,229,696,240,Daily,22,646
PUB_0923,2023-10-19,Analyst_1,Managing Director,Equity,Earnings Preview,Web,APAC,Tier 3,2961,1,4,0,32,0,0,37,18,0,0,0,0,33,554,0,529,453,510,Bi-weekly,5,802
PUB_0924,2024-04-25,Analyst_11,Senior,Credit,Earnings Preview,Web,EMEA,Tier 2,2364,1,8,0,1,1,0,64,13,0,0,1,0,77,4484,0,212,476,169,Bi-weekly,20,812
PUB_0925,2024-05-05,Analyst_6,Mid,Commodities,Morning Brief,Portal,Americas,Tier 3,1183,1,8,0,17,0,0,78,8,0,0,0,0,7,4725,0,145,424,179,Weekly,7,664
PUB_0926,2024-03-27,Analyst_26,Junior,Equity,Weekly Outlook,Email,EMEA,Tier 1,840,0,0,0,9,1,0,81,9,0,0,1,1,54,2376,976,559,616,526,Daily,24,740
PUB_0927,2023-12-15,Analyst_20,Mid,Fixed Income,Deep Dive,Portal,APAC,Tier 3,470,0,4,0,20,0,1,78,7,0,1,0,0,9,695,0,414,804,441,Weekly,16,547
PUB_0928,2023-07-08,Analyst_15,Senior,Fixed Income,Deep Dive,Portal,APAC,Tier 2,2756,1,8,0,32,0,1,68,9,0,0,1,0,56,3974,0,402,301,366,Weekly,20,1041
PUB_0929,2023-02-22,Analyst_27,Senior,Equity,Flash Note,Email,Americas,Tier 3,1039,1,6,0,2,0,0,82,16,0,0,1,0,78,4630,1688,485,582,460,Bi-weekly,1,1810
PUB_0930,2023-09-16,Analyst_23,Mid,Equity,Flash Note,Web,EMEA,Tier 1,1701,0,5,0,32,1,1,51,16,0,0,1,0,85,4597,0,132,356,134,Daily,1,428
PUB_0931,2024-05-04,Analyst_30,Junior,Commodities,Flash Note,Web,APAC,Tier 3,2577,1,5,0,9,0,1,29,16,0,0,1,0,44,2769,0,274,479,267,Daily,17,289
PUB_0932,2023-04-27,Analyst_12,Senior,Equity,Weekly Outlook,Email,EMEA,Tier 3,418,1,6,1,30,1,0,30,19,0,0,0,0,49,2235,596,461,724,442,Weekly,27,1279
PUB_0933,2023-03-08,Analyst_3,Managing Director,Credit,Flash Note,Web,APAC,Tier 3,2812,1,0,1,20,0,0,89,14,0,0,1,0,63,4064,0,784,313,761,Weekly,1,1685
PUB_0934,2024-02-15,Analyst_14,Senior,Commodities,Flash Note,Web,Americas,Tier 3,2451,1,3,0,38,0,0,81,7,0,0,0,0,1,1665,0,167,117,155,Daily,21,153
PUB_0935,2024-05-18,Analyst_28,Junior,Equity,Weekly Outlook,Email,EMEA,Tier 3,2295,1,0,0,1,0,1,66,17,0,0,0,0,44,408,486,531,156,512,Weekly,20,404
PUB_0936,2023-03-17,Analyst_4,Mid,Fixed Income,Flash Note,Email,Americas,Tier 3,2005,1,5,0,5,0,0,53,17,0,1,0,0,61,442,228,241,449,267,Weekly,13,357
PUB_0937,2024-08-13,Analyst_8,Junior,Equity,Deep Dive,Web,EMEA,Tier 2,2022,1,3,1,35,0,1,36,18,0,0,0,0,13,535,0,640,628,668,Weekly,9,370
PUB_0938,2024-10-06,Analyst_14,Managing Director,Credit,Morning Brief,Portal,Americas,Tier 3,2522,1,0,0,36,0,0,73,8,0,0,0,0,73,276,0,639,248,606,Weekly,15,955
PUB_0939,2024-12-03,Analyst_19,Junior,Credit,Deep Dive,Web,APAC,Tier 2,1997,0,8,0,1,0,0,95,16,0,0,1,0,14,238,0,708,241,727,Bi-weekly,3,360
PUB_0940,2023-02-24,Analyst_13,Senior,Fixed Income,Deep Dive,Email,APAC,Tier 1,1744,0,3,0,14,0,0,59,16,0,1,1,0,13,293,683,156,563,116,Daily,14,357
PUB_0941,2023-06-05,Analyst_17,Mid,Commodities,Earnings Preview,Portal,EMEA,Tier 1,2059,1,5,0,9,0,0,38,9,1,0,1,0,30,3357,0,431,818,412,Daily,23,820
PUB_0942,2023-06-02,Analyst_3,Senior,Fixed Income,Morning Brief,Portal,Americas,Tier 2,1824,0,6,1,30,1,1,86,10,0,1,1,0,28,3335,0,439,491,408,Weekly,11,1162
PUB_0943,2024-07-30,Analyst_13,Senior,Equity,Deep Dive,Portal,APAC,Tier 3,964,1,7,0,24,0,1,72,6,0,0,0,0,26,1042,0,293,50,339,Weekly,24,493
PUB_0944,2023-11-08,Analyst_28,Senior,Fixed Income,Morning Brief,Portal,Americas,Tier 3,332,0,8,0,4,0,0,83,12,0,0,1,0,84,4720,0,634,407,623,Weekly,22,1476
PUB_0945,2023-03-29,Analyst_10,Mid,Commodities,Deep Dive,Portal,Americas,Tier 3,2402,0,8,0,14,0,1,66,19,0,0,0,1,8,3979,0,517,164,474,Bi-weekly,12,1001
PUB_0946,2023-09-12,Analyst_24,Junior,Macro,Weekly Outlook,Portal,APAC,Tier 2,2866,1,7,0,25,0,1,25,15,0,0,1,0,19,3213,0,587,649,571,Monthly,13,802
PUB_0947,2023-05-02,Analyst_11,Junior,Fixed Income,Weekly Outlook,Portal,Americas,Tier 2,2359,1,9,0,4,0,0,35,12,0,0,1,0,57,3062,0,259,246,277,Weekly,26,434
PUB_0948,2024-07-25,Analyst_8,Managing Director,Commodities,Flash Note,Email,APAC,Tier 1,1851,1,2,0,25,0,1,91,14,0,0,1,0,78,4936,1392,653,653,701,Bi-weekly,13,2922
PUB_0949,2024-03-02,Analyst_11,Managing Director,Macro,Weekly Outlook,Portal,APAC,Tier 2,1019,0,1,1,10,0,0,37,9,0,0,1,0,87,1053,0,686,323,713,Weekly,1,1349
PUB_0950,2024-09-12,Analyst_25,Senior,Commodities,Morning Brief,Web,Americas,Tier 2,2902,0,4,0,35,0,0,71,19,0,0,0,0,48,1402,0,122,209,92,Weekly,24,207
PUB_0951,2024-09-02,Analyst_6,Senior,Commodities,Earnings Preview,Portal,APAC,Tier 1,2720,1,0,0,7,0,0,67,19,1,0,0,0,56,3481,0,684,222,657,Monthly,10,1488
PUB_0952,2024-09-25,Analyst_3,Senior,Macro,Flash Note,Portal,EMEA,Tier 2,783,1,2,1,13,0,1,62,11,0,0,1,1,15,2980,0,358,594,324,Bi-weekly,3,1020
PUB_0953,2023-08-20,Analyst_17,Junior,Fixed Income,Deep Dive,Portal,APAC,Tier 3,1272,1,0,0,4,1,0,58,16,0,0,1,0,74,2287,0,745,507,712,Monthly,24,708
PUB_0954,2024-06-19,Analyst_21,Managing Director,Macro,Weekly Outlook,Portal,APAC,Tier 3,2970,1,2,0,36,1,1,68,7,0,0,0,0,7,4987,0,748,634,795,Daily,28,1717
PUB_0955,2024-01-25,Analyst_4,Mid,Fixed Income,Flash Note,Portal,Americas,Tier 3,606,1,3,0,14,0,1,31,17,0,0,0,0,66,645,0,759,482,720,Daily,4,747
